heure;IP source;IP destination;Flag;seq;lenght
11:42:49;www.aggloroanne.fr.https;IP;[P.],;BP-Linux8.53327:;"580
"
11:42:49;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53328:;"1448
"
11:42:49;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53328:;"1448
"
11:42:49;www.aggloroanne.fr.https;IP;[P.],;BP-Linux8.53328:;"633
"
11:42:49;BP-Linux8.53327;IP;[.],;www.aggloroanne.fr.https:;"0
"
11:42:49;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53329:;"1448
"
11:42:49;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53329:;"1448
"
11:42:49;www.aggloroanne.fr.https;IP;[P.],;BP-Linux8.53329:;"600
"
11:42:49;BP-Linux8.53328;IP;[.],;www.aggloroanne.fr.https:;"0
"
11:42:49;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53325:;"1448
"
11:42:49;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53325:;"1448
"
11:42:49;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53325:;"1448
"
11:42:49;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53325:;"1448
"
11:42:49;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53325:;"1448
"
11:42:49;www.aggloroanne.fr.https;IP;[P.],;BP-Linux8.53325:;"333
"
11:42:49;BP-Linux8.53327;IP;[P.],;www.aggloroanne.fr.https:;"490
"
11:42:49;BP-Linux8.53328;IP;[P.],;www.aggloroanne.fr.https:;"495
"
11:42:49;BP-Linux8.53325;IP;[.],;www.aggloroanne.fr.https:;"0
"
11:42:49;BP-Linux8.53329;IP;[.],;www.aggloroanne.fr.https:;"0
"
11:42:49;BP-Linux8.53325;IP;[P.],;www.aggloroanne.fr.https:;"495
"
11:42:49;BP-Linux8.53329;IP;[P.],;www.aggloroanne.fr.https:;"490
"
11:42:49;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53324:;"1448
"
11:42:49;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53324:;"1448
"
11:42:49;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53324:;"1448
"
11:42:49;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53324:;"1448
"
11:42:49;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53324:;"1448
"
11:42:49;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53324:;"1448
"
11:42:49;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53324:;"1448
"
11:42:49;www.aggloroanne.fr.https;IP;[P.],;BP-Linux8.53324:;"1116
"
11:42:49;BP-Linux8.53324;IP;[.],;www.aggloroanne.fr.https:;"0
"
11:42:49;BP-Linux8.53324;IP;[P.],;www.aggloroanne.fr.https:;"490
"
11:42:49;www.aggloroanne.fr.https;IP;[P.],;BP-Linux8.53326:;"479
"
11:42:49;BP-Linux8.53326;IP;[P.],;www.aggloroanne.fr.https:;"478
"
11:42:49;www.aggloroanne.fr.https;IP;[P.],;BP-Linux8.53327:;"878
"
11:42:49;BP-Linux8.53327;IP;[P.],;www.aggloroanne.fr.https:;"477
"
11:42:49;www.aggloroanne.fr.https;IP;[P.],;BP-Linux8.53328:;"1416
"
11:42:49;BP-Linux8.53328;IP;[P.],;www.aggloroanne.fr.https:;"482
"
11:42:49;www.aggloroanne.fr.https;IP;[P.],;BP-Linux8.53325:;"535
"
11:42:49;www.aggloroanne.fr.https;IP;[P.],;BP-Linux8.53329:;"479
"
11:42:49;BP-Linux8.53325;IP;[P.],;www.aggloroanne.fr.https:;"454
"
11:42:49;BP-Linux8.53329;IP;[P.],;www.aggloroanne.fr.https:;"454
"
11:42:49;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53324:;"1448
"
11:42:49;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53324:;"1448
"
11:42:49;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53324:;"1448
"
11:42:49;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53324:;"1448
"
11:42:49;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53324:;"1448
"
11:42:49;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53324:;"1448
"
11:42:49;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53324:;"1448
"
11:42:49;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53324:;"1448
"
11:42:49;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53324:;"1448
"
11:42:49;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53324:;"1448
"
11:42:49;www.aggloroanne.fr.https;IP;[P.],;BP-Linux8.53324:;"417
"
11:42:49;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53326:;"1448
"
11:42:49;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53326:;"1448
"
11:42:49;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53326:;"1448
"
11:42:49;www.aggloroanne.fr.https;IP;[P.],;BP-Linux8.53326:;"903
"
11:42:49;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53327:;"1448
"
11:42:49;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53327:;"1448
"
11:42:49;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53327:;"1448
"
11:42:49;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53327:;"1448
"
11:42:49;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53327:;"1448
"
11:42:49;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53327:;"1448
"
11:42:49;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53327:;"1448
"
11:42:49;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53327:;"1448
"
11:42:49;www.aggloroanne.fr.https;IP;[P.],;BP-Linux8.53327:;"471
"
11:42:49;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53328:;"1448
"
11:42:49;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53328:;"1448
"
11:42:49;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53328:;"1448
"
11:42:49;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53328:;"1448
"
11:42:49;www.aggloroanne.fr.https;IP;[P.],;BP-Linux8.53328:;"834
"
11:42:49;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53325:;"1448
"
11:42:49;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53329:;"1448
"
11:42:49;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53325:;"1448
"
11:42:49;www.aggloroanne.fr.https;IP;[P.],;BP-Linux8.53325:;"716
"
11:42:49;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53329:;"1448
"
11:42:49;www.aggloroanne.fr.https;IP;[P.],;BP-Linux8.53329:;"635
"
11:42:49;www.aggloroanne.fr.https;IP;[P.],;BP-Linux8.53324:;"417
"
11:42:49;www.aggloroanne.fr.https;IP;[P.],;BP-Linux8.53326:;"903
"
11:42:49;BP-Linux8.53326;IP;[.],;www.aggloroanne.fr.https:;"0
"
11:42:49;BP-Linux8.53324;IP;[.],;www.aggloroanne.fr.https:;"0
"
11:42:49;BP-Linux8.53324;IP;[.],;www.aggloroanne.fr.https:;"0
"
11:42:49;BP-Linux8.53327;IP;[.],;www.aggloroanne.fr.https:;"0
"
11:42:49;BP-Linux8.53328;IP;[.],;www.aggloroanne.fr.https:;"0
"
11:42:49;BP-Linux8.53325;IP;[.],;www.aggloroanne.fr.https:;"0
"
11:42:49;BP-Linux8.53329;IP;[.],;www.aggloroanne.fr.https:;"0
"
11:42:49;www.aggloroanne.fr.https;IP;[P.],;BP-Linux8.53327:;"471
"
11:42:49;BP-Linux8.53327;IP;[.],;www.aggloroanne.fr.https:;"0
"
11:42:49;www.aggloroanne.fr.https;IP;[P.],;BP-Linux8.53328:;"834
"
11:42:49;BP-Linux8.53328;IP;[.],;www.aggloroanne.fr.https:;"0
"
11:42:49;BP-Linux8.53324;IP;[P.],;www.aggloroanne.fr.https:;"454
"
11:42:49;www.aggloroanne.fr.https;IP;[P.],;BP-Linux8.53325:;"716
"
11:42:49;BP-Linux8.53325;IP;[.],;www.aggloroanne.fr.https:;"0
"
11:42:49;BP-Linux8.53325;IP;[P.],;www.aggloroanne.fr.https:;"454
"
11:42:49;BP-Linux8.53326;IP;[P.],;www.aggloroanne.fr.https:;"454
"
11:42:49;BP-Linux8.53327;IP;[P.],;www.aggloroanne.fr.https:;"454
"
11:42:49;BP-Linux8.53328;IP;[P.],;www.aggloroanne.fr.https:;"454
"
11:42:49;BP-Linux8.53329;IP;[P.],;www.aggloroanne.fr.https:;"454
"
11:42:49;www.aggloroanne.fr.https;IP;[P.],;BP-Linux8.53329:;"635
"
11:42:49;BP-Linux8.53329;IP;[.],;www.aggloroanne.fr.https:;"0
"
11:42:49;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53324:;"1448
"
11:42:49;BP-Linux8.53324;IP;[.],;www.aggloroanne.fr.https:;"0
"
11:42:49;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53324:;"1448
"
11:42:49;BP-Linux8.53324;IP;[.],;www.aggloroanne.fr.https:;"0
"
11:42:49;www.aggloroanne.fr.https;IP;[P.],;BP-Linux8.53324:;"644
"
11:42:49;BP-Linux8.53324;IP;[.],;www.aggloroanne.fr.https:;"0
"
11:42:49;BP-Linux8.53324;IP;[P.],;www.aggloroanne.fr.https:;"454
"
11:42:49;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53325:;"1448
"
11:42:49;BP-Linux8.53325;IP;[.],;www.aggloroanne.fr.https:;"0
"
11:42:49;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53325:;"1448
"
11:42:49;BP-Linux8.53325;IP;[.],;www.aggloroanne.fr.https:;"0
"
11:42:49;www.aggloroanne.fr.https;IP;[P.],;BP-Linux8.53325:;"611
"
11:42:49;BP-Linux8.53325;IP;[.],;www.aggloroanne.fr.https:;"0
"
11:42:49;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53326:;"1448
"
11:42:49;BP-Linux8.53326;IP;[.],;www.aggloroanne.fr.https:;"0
"
11:42:49;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53326:;"1448
"
11:42:49;BP-Linux8.53326;IP;[.],;www.aggloroanne.fr.https:;"0
"
11:42:49;www.aggloroanne.fr.https;IP;[P.],;BP-Linux8.53326:;"545
"
11:42:49;BP-Linux8.53326;IP;[.],;www.aggloroanne.fr.https:;"0
"
11:42:49;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53328:;"1448
"
11:42:49;BP-Linux8.53328;IP;[.],;www.aggloroanne.fr.https:;"0
"
11:42:49;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53328:;"1448
"
11:42:49;BP-Linux8.53328;IP;[.],;www.aggloroanne.fr.https:;"0
"
11:42:49;www.aggloroanne.fr.https;IP;[P.],;BP-Linux8.53328:;"746
"
11:42:49;BP-Linux8.53328;IP;[.],;www.aggloroanne.fr.https:;"0
"
11:42:49;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53327:;"1448
"
11:42:49;BP-Linux8.53327;IP;[.],;www.aggloroanne.fr.https:;"0
"
11:42:49;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53327:;"1448
"
11:42:49;BP-Linux8.53327;IP;[.],;www.aggloroanne.fr.https:;"0
"
11:42:49;www.aggloroanne.fr.https;IP;[P.],;BP-Linux8.53327:;"764
"
11:42:49;BP-Linux8.53327;IP;[.],;www.aggloroanne.fr.https:;"0
"
11:42:49;BP-Linux8.53325;IP;[P.],;www.aggloroanne.fr.https:;"454
"
11:42:49;BP-Linux8.53326;IP;[P.],;www.aggloroanne.fr.https:;"454
"
11:42:49;BP-Linux8.53327;IP;[P.],;www.aggloroanne.fr.https:;"454
"
11:42:49;BP-Linux8.53328;IP;[P.],;www.aggloroanne.fr.https:;"454
"
11:42:49;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53329:;"1448
"
11:42:49;BP-Linux8.53329;IP;[.],;www.aggloroanne.fr.https:;"0
"
11:42:49;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53329:;"1448
"
11:42:49;BP-Linux8.53329;IP;[.],;www.aggloroanne.fr.https:;"0
"
11:42:49;www.aggloroanne.fr.https;IP;[P.],;BP-Linux8.53329:;"726
"
11:42:49;BP-Linux8.53329;IP;[.],;www.aggloroanne.fr.https:;"0
"
11:42:49;BP-Linux8.53329;IP;[P.],;www.aggloroanne.fr.https:;"454
"
11:42:49;BP-Linux8.51178;IP;A?;ns1.lan.rt.domain:;"(42)
"
11:42:49;BP-Linux8.51178;IP;AAAA?;ns1.lan.rt.domain:;"(42)
"
11:42:49;ns1.lan.rt.domain;IP;1/0/0;BP-Linux8.51178:;"(70)
"
11:42:49;ns1.lan.rt.domain;IP;1/0/0;BP-Linux8.51178:;"(58)
"
11:42:49;BP-Linux8.41372;IP;[S],;par21s23-in-f10.1e100.net.https:;"0
"
11:42:49;BP-Linux8.41373;IP;[S],;par21s23-in-f10.1e100.net.https:;"0
"
11:42:49;BP-Linux8;IP;echo;192.168.115.1:;"64
"
11:42:49;192.168.115.1;IP;echo;BP-Linux8:;"64
"
11:42:49;BP-Linux8.ssh;IP;[P.],;192.168.190.130.50245:;"100
"
11:42:49;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53324:;"1448
"
11:42:49;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53324:;"1448
"
11:42:49;www.aggloroanne.fr.https;IP;[P.],;BP-Linux8.53324:;"715
"
11:42:49;BP-Linux8.53324;IP;[.],;www.aggloroanne.fr.https:;"0
"
11:42:49;BP-Linux8.53324;IP;[P.],;www.aggloroanne.fr.https:;"436
"
11:42:49;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53325:;"1448
"
11:42:49;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53325:;"1448
"
11:42:49;BP-Linux8.53325;IP;[.],;www.aggloroanne.fr.https:;"0
"
11:42:49;www.aggloroanne.fr.https;IP;[P.],;BP-Linux8.53325:;"653
"
11:42:49;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53326:;"1448
"
11:42:49;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53326:;"1448
"
11:42:49;www.aggloroanne.fr.https;IP;[P.],;BP-Linux8.53326:;"751
"
11:42:49;BP-Linux8.53326;IP;[.],;www.aggloroanne.fr.https:;"0
"
11:42:49;par21s23-in-f10.1e100.net.https;IP;[S.],;BP-Linux8.41372:;"0
"
11:42:49;BP-Linux8.41372;IP;[.],;par21s23-in-f10.1e100.net.https:;"0
"
11:42:49;par21s23-in-f10.1e100.net.https;IP;[S.],;BP-Linux8.41373:;"0
"
11:42:49;BP-Linux8.41373;IP;[.],;par21s23-in-f10.1e100.net.https:;"0
"
11:42:49;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53328:;"1448
"
11:42:49;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53327:;"1448
"
11:42:49;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53328:;"1448
"
11:42:49;www.aggloroanne.fr.https;IP;[P.],;BP-Linux8.53328:;"622
"
11:42:49;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53327:;"1448
"
11:42:49;www.aggloroanne.fr.https;IP;[P.],;BP-Linux8.53327:;"540
"
11:42:49;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53329:;"1448
"
11:42:49;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53329:;"1448
"
11:42:49;www.aggloroanne.fr.https;IP;[P.],;BP-Linux8.53329:;"498
"
11:42:49;BP-Linux8.53327;IP;[.],;www.aggloroanne.fr.https:;"0
"
11:42:49;192.168.190.130.50245;IP;[.],;BP-Linux8.ssh:;"0
"
11:42:49;BP-Linux8.53328;IP;[.],;www.aggloroanne.fr.https:;"0
"
11:42:49;BP-Linux8.53329;IP;[.],;www.aggloroanne.fr.https:;"0
"
11:42:49;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53324:;"1448
"
11:42:49;www.aggloroanne.fr.https;IP;[.],;BP-Linux8.53324:;"1448
"
11:42:49;www.aggloroanne.fr.https;IP;[P.],;BP-Linux8.53324:;"282
"
11:42:49;BP-Linux8.53324;IP;[.],;www.aggloroanne.fr.https:;"0
"
11:42:49;BP-Linux8.41373;IP;[P.],;par21s23-in-f10.1e100.net.https:;"205
"
11:42:49;BP-Linux8.41372;IP;[P.],;par21s23-in-f10.1e100.net.https:;"205
"
11:42:49;BP-Linux8.41374;IP;[S],;par21s23-in-f10.1e100.net.https:;"0
"
11:42:49;BP-Linux8.41375;IP;[S],;par21s23-in-f10.1e100.net.https:;"0
"
11:42:49;BP-Linux8.53325;IP;[.],;www.aggloroanne.fr.https:;"0
"
11:42:49;par21s23-in-f10.1e100.net.https;IP;[.],;BP-Linux8.41373:;"0
"
11:42:49;par21s23-in-f10.1e100.net.https;IP;[.],;BP-Linux8.41372:;"0
"
11:42:49;par21s23-in-f10.1e100.net.https;IP;[S.],;BP-Linux8.41374:;"0
"
11:42:49;BP-Linux8.41374;IP;[.],;par21s23-in-f10.1e100.net.https:;"0
"
11:42:49;par21s23-in-f10.1e100.net.https;IP;[S.],;BP-Linux8.41375:;"0
"
11:42:49;BP-Linux8.41375;IP;[.],;par21s23-in-f10.1e100.net.https:;"0
"
11:42:49;par21s23-in-f10.1e100.net.https;IP;[.],;BP-Linux8.41373:;"1418
"
11:42:49;BP-Linux8.41373;IP;[.],;par21s23-in-f10.1e100.net.https:;"0
"
11:42:49;par21s23-in-f10.1e100.net.https;IP;[P.],;BP-Linux8.41373:;"1418
"
11:42:49;BP-Linux8.41373;IP;[.],;par21s23-in-f10.1e100.net.https:;"0
"
11:42:49;par21s23-in-f10.1e100.net.https;IP;[.],;BP-Linux8.41373:;"1418
"
11:42:49;BP-Linux8.41373;IP;[.],;par21s23-in-f10.1e100.net.https:;"0
"
11:42:49;par21s23-in-f10.1e100.net.https;IP;[P.],;BP-Linux8.41373:;"347
"
11:42:49;BP-Linux8.41373;IP;[.],;par21s23-in-f10.1e100.net.https:;"0
"
11:42:49;par21s23-in-f10.1e100.net.https;IP;[.],;BP-Linux8.41372:;"1418
"
11:42:49;BP-Linux8.41372;IP;[.],;par21s23-in-f10.1e100.net.https:;"0
"
11:42:49;par21s23-in-f10.1e100.net.https;IP;[P.],;BP-Linux8.41372:;"1418
"
11:42:49;BP-Linux8.41372;IP;[.],;par21s23-in-f10.1e100.net.https:;"0
"
11:42:49;par21s23-in-f10.1e100.net.https;IP;[.],;BP-Linux8.41372:;"1418
"
11:42:49;BP-Linux8.41372;IP;[.],;par21s23-in-f10.1e100.net.https:;"0
"
11:42:49;par21s23-in-f10.1e100.net.https;IP;[P.],;BP-Linux8.41372:;"346
"
11:42:49;BP-Linux8.41372;IP;[.],;par21s23-in-f10.1e100.net.https:;"0
"
11:42:49;BP-Linux8.41373;IP;[P.],;par21s23-in-f10.1e100.net.https:;"93
"
11:42:49;par21s23-in-f10.1e100.net.https;IP;[P.],;BP-Linux8.41373:;"292
"
11:42:49;par21s23-in-f10.1e100.net.https;IP;[P.],;BP-Linux8.41373:;"69
"
11:42:49;BP-Linux8.41372;IP;[P.],;par21s23-in-f10.1e100.net.https:;"93
"
11:42:49;BP-Linux8.41373;IP;[.],;par21s23-in-f10.1e100.net.https:;"0
"
11:42:49;par21s23-in-f10.1e100.net.https;IP;[P.],;BP-Linux8.41373:;"69
"
11:42:49;BP-Linux8.41373;IP;[.],;par21s23-in-f10.1e100.net.https:;"0
"
11:42:49;BP-Linux8.41373;IP;[P.],;par21s23-in-f10.1e100.net.https:;"163
"
11:42:49;BP-Linux8.41373;IP;[P.],;par21s23-in-f10.1e100.net.https:;"268
"
11:42:49;BP-Linux8.41372;IP;[P.],;par21s23-in-f10.1e100.net.https:;"163
"
11:42:49;BP-Linux8.41372;IP;[P.],;par21s23-in-f10.1e100.net.https:;"330
"
11:42:49;BP-Linux8.41374;IP;[F.],;par21s23-in-f10.1e100.net.https:;"0
"
11:42:49;BP-Linux8.41375;IP;[F.],;par21s23-in-f10.1e100.net.https:;"0
"
11:42:49;par21s23-in-f10.1e100.net.https;IP;[P.],;BP-Linux8.41372:;"292
"
11:42:49;BP-Linux8.41372;IP;[.],;par21s23-in-f10.1e100.net.https:;"0
"
11:42:49;par21s23-in-f10.1e100.net.https;IP;[P.],;BP-Linux8.41372:;"69
"
11:42:49;BP-Linux8.41372;IP;[.],;par21s23-in-f10.1e100.net.https:;"0
"
11:42:49;par21s23-in-f10.1e100.net.https;IP;[P.],;BP-Linux8.41373:;"38
"
11:42:49;par21s23-in-f10.1e100.net.https;IP;[P.],;BP-Linux8.41372:;"38
"
11:42:49;BP-Linux8.41372;IP;[.],;par21s23-in-f10.1e100.net.https:;"0
"
11:42:49;par21s23-in-f10.1e100.net.https;IP;[P.],;BP-Linux8.41373:;"624
"
11:42:49;par21s23-in-f10.1e100.net.https;IP;[P.],;BP-Linux8.41373:;"1418
"
11:42:49;BP-Linux8.41373;IP;[.],;par21s23-in-f10.1e100.net.https:;"0
"
11:42:49;par21s23-in-f10.1e100.net.https;IP;[.],;BP-Linux8.41373:;"1418
"
11:42:49;par21s23-in-f10.1e100.net.https;IP;[P.],;BP-Linux8.41373:;"390
"
11:42:49;BP-Linux8.41373;IP;[.],;par21s23-in-f10.1e100.net.https:;"0
"
11:42:49;par21s23-in-f10.1e100.net.https;IP;[P.],;BP-Linux8.41373:;"46
"
11:42:49;par21s23-in-f10.1e100.net.https;IP;[P.],;BP-Linux8.41372:;"647
"
11:42:49;BP-Linux8.41372;IP;[.],;par21s23-in-f10.1e100.net.https:;"0
"
11:42:49;par21s23-in-f10.1e100.net.https;IP;[P.],;BP-Linux8.41372:;"1418
"
11:42:49;BP-Linux8.41372;IP;[.],;par21s23-in-f10.1e100.net.https:;"0
"
11:42:49;par21s23-in-f10.1e100.net.https;IP;[.],;BP-Linux8.41372:;"1418
"
11:42:49;BP-Linux8.41372;IP;[.],;par21s23-in-f10.1e100.net.https:;"0
"
11:42:49;par21s23-in-f10.1e100.net.https;IP;[.],;BP-Linux8.41372:;"1418
"
11:42:49;BP-Linux8.41372;IP;[.],;par21s23-in-f10.1e100.net.https:;"0
"
11:42:49;par21s23-in-f10.1e100.net.https;IP;[P.],;BP-Linux8.41372:;"1418
"
11:42:49;BP-Linux8.41372;IP;[.],;par21s23-in-f10.1e100.net.https:;"0
"
11:42:49;par21s23-in-f10.1e100.net.https;IP;[.],;BP-Linux8.41372:;"1418
"
11:42:49;BP-Linux8.41372;IP;[.],;par21s23-in-f10.1e100.net.https:;"0
"
11:42:49;par21s23-in-f10.1e100.net.https;IP;[.],;BP-Linux8.41372:;"1418
"
11:42:49;BP-Linux8.41372;IP;[.],;par21s23-in-f10.1e100.net.https:;"0
"
11:42:49;par21s23-in-f10.1e100.net.https;IP;[P.],;BP-Linux8.41372:;"1418
"
11:42:49;BP-Linux8.41372;IP;[.],;par21s23-in-f10.1e100.net.https:;"0
"
11:42:49;par21s23-in-f10.1e100.net.https;IP;[F.],;BP-Linux8.41374:;"0
"
11:42:49;BP-Linux8.41374;IP;[.],;par21s23-in-f10.1e100.net.https:;"0
"
11:42:49;par21s23-in-f10.1e100.net.https;IP;[F.],;BP-Linux8.41375:;"0
"
11:42:49;BP-Linux8.41375;IP;[.],;par21s23-in-f10.1e100.net.https:;"0
"
11:42:49;par21s23-in-f10.1e100.net.https;IP;[.],;BP-Linux8.41372:;"1418
"
11:42:49;BP-Linux8.41372;IP;[.],;par21s23-in-f10.1e100.net.https:;"0
"
11:42:49;par21s23-in-f10.1e100.net.https;IP;[.],;BP-Linux8.41372:;"1418
"
11:42:49;BP-Linux8.41372;IP;[.],;par21s23-in-f10.1e100.net.https:;"0
"
11:42:49;par21s23-in-f10.1e100.net.https;IP;[P.],;BP-Linux8.41372:;"1418
"
11:42:49;BP-Linux8.41372;IP;[.],;par21s23-in-f10.1e100.net.https:;"0
"
11:42:49;par21s23-in-f10.1e100.net.https;IP;[.],;BP-Linux8.41372:;"1418
"
11:42:49;BP-Linux8.41372;IP;[.],;par21s23-in-f10.1e100.net.https:;"0
"
11:42:49;par21s23-in-f10.1e100.net.https;IP;[.],;BP-Linux8.41372:;"1418
"
11:42:49;BP-Linux8.41372;IP;[.],;par21s23-in-f10.1e100.net.https:;"0
"
11:42:49;par21s23-in-f10.1e100.net.https;IP;[P.],;BP-Linux8.41372:;"1418
"
11:42:49;BP-Linux8.41372;IP;[.],;par21s23-in-f10.1e100.net.https:;"0
"
11:42:49;par21s23-in-f10.1e100.net.https;IP;[.],;BP-Linux8.41372:;"1418
"
11:42:49;BP-Linux8.41372;IP;[.],;par21s23-in-f10.1e100.net.https:;"0
"
11:42:49;par21s23-in-f10.1e100.net.https;IP;[.],;BP-Linux8.41372:;"1418
"
11:42:49;BP-Linux8.41372;IP;[.],;par21s23-in-f10.1e100.net.https:;"0
"
11:42:49;par21s23-in-f10.1e100.net.https;IP;[P.],;BP-Linux8.41372:;"1418
"
11:42:49;BP-Linux8.41372;IP;[.],;par21s23-in-f10.1e100.net.https:;"0
"
11:42:49;par21s23-in-f10.1e100.net.https;IP;[.],;BP-Linux8.41372:;"1418
"
11:42:49;BP-Linux8.41372;IP;[.],;par21s23-in-f10.1e100.net.https:;"0
"
11:42:49;par21s23-in-f10.1e100.net.https;IP;[.],;BP-Linux8.41372:;"1418
"
11:42:49;BP-Linux8.41372;IP;[.],;par21s23-in-f10.1e100.net.https:;"0
"
11:42:49;par21s23-in-f10.1e100.net.https;IP;[P.],;BP-Linux8.41372:;"1418
"
11:42:49;BP-Linux8.41372;IP;[.],;par21s23-in-f10.1e100.net.https:;"0
"
11:42:49;par21s23-in-f10.1e100.net.https;IP;[.],;BP-Linux8.41372:;"1418
"
11:42:49;BP-Linux8.41372;IP;[.],;par21s23-in-f10.1e100.net.https:;"0
"
11:42:49;par21s23-in-f10.1e100.net.https;IP;[.],;BP-Linux8.41372:;"1418
"
11:42:49;BP-Linux8.41372;IP;[.],;par21s23-in-f10.1e100.net.https:;"0
"
11:42:49;par21s23-in-f10.1e100.net.https;IP;[P.],;BP-Linux8.41372:;"1418
"
11:42:49;BP-Linux8.41372;IP;[.],;par21s23-in-f10.1e100.net.https:;"0
"
11:42:49;par21s23-in-f10.1e100.net.https;IP;[.],;BP-Linux8.41372:;"1418
"
11:42:49;BP-Linux8.41372;IP;[.],;par21s23-in-f10.1e100.net.https:;"0
"
11:42:49;par21s23-in-f10.1e100.net.https;IP;[P.],;BP-Linux8.41372:;"1418
"
11:42:49;BP-Linux8.41372;IP;[.],;par21s23-in-f10.1e100.net.https:;"0
"
11:42:49;par21s23-in-f10.1e100.net.https;IP;[.],;BP-Linux8.41372:;"1418
"
11:42:49;BP-Linux8.41372;IP;[.],;par21s23-in-f10.1e100.net.https:;"0
"
11:42:49;par21s23-in-f10.1e100.net.https;IP;[.],;BP-Linux8.41372:;"1418
"
11:42:49;BP-Linux8.41372;IP;[.],;par21s23-in-f10.1e100.net.https:;"0
"
11:42:49;par21s23-in-f10.1e100.net.https;IP;[P.],;BP-Linux8.41372:;"1418
"
11:42:49;BP-Linux8.41372;IP;[.],;par21s23-in-f10.1e100.net.https:;"0
"
11:42:49;par21s23-in-f10.1e100.net.https;IP;[.],;BP-Linux8.41372:;"1418
"
11:42:49;BP-Linux8.41372;IP;[.],;par21s23-in-f10.1e100.net.https:;"0
"
11:42:49;par21s23-in-f10.1e100.net.https;IP;[.],;BP-Linux8.41372:;"1418
"
11:42:49;BP-Linux8.41372;IP;[.],;par21s23-in-f10.1e100.net.https:;"0
"
